web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778975678-85","https://archive.ics.uci.edu/dataset/104/university","","Effective Dysphonia Detection Using Feature Dimension Reduction and Kernel Density Estimation for Patients with Parkinson’s Disease","By Shanshan Yang, Fang Zheng, Xin Luo, Suxian Cai, Yunfeng Wu, Kaizhi Liu, Meihong Wu, Jian Chen, Sridhar Krishnan. 2014","Published in PloS one.","Effective Dysphonia Detection Using Feature Dimension Reduction and Kernel Density Estimation for Patients with Parkinson’s Disease","https://api.semanticscholar.org/CorpusID:13445471"
"1778975678-86","https://archive.ics.uci.edu/dataset/104/university","","Learning the Conditional Independence Structure of Stationary Time Series: A Multitask Learning Approach","By Alexander Jung. 2014","Published in IEEE Transactions on Signal Processing.","Learning the Conditional Independence Structure of Stationary Time Series: A Multitask Learning Approach","https://api.semanticscholar.org/CorpusID:16486887"
"1778975678-87","https://archive.ics.uci.edu/dataset/104/university","","Coronary Artery Disease Detection Using a Fuzzy-Boosting PSO Approach","By N. Ghadiri Hedeshi, M. Saniee Abadeh. 2014","Published in Comp. Int. and Neurosc..","Coronary Artery Disease Detection Using a Fuzzy-Boosting PSO Approach","https://api.semanticscholar.org/CorpusID:17215001"
"1778975678-88","https://archive.ics.uci.edu/dataset/104/university","","Performance comparison of State-of-the-art Missing Value Imputation Algorithms on Some Bench mark Datasets","By M. Kumar. 2013","Published in ArXiv.","Performance comparison of State-of-the-art Missing Value Imputation Algorithms on Some Bench mark Datasets","https://api.semanticscholar.org/CorpusID:17237490"
"1778975678-89","https://archive.ics.uci.edu/dataset/104/university","","Is standard multivariate analysis sufficient in clinical and epidemiological studies?","By Tânia Cova, Jorge Pereira, Alberto Pais. 2013","Published in Journal of biomedical informatics.","Is standard multivariate analysis sufficient in clinical and epidemiological studies?","https://api.semanticscholar.org/CorpusID:16529677"
"1778975678-90","https://archive.ics.uci.edu/dataset/104/university","","Contrasting meta-learning and hyper-heuristic research: the role of evolutionary algorithms","By Gisele Pappa, Gabriela Ochoa, Matthew Hyde, Alex Freitas, John Woodward, Jerry Swan. 2013","Published in Genetic Programming and Evolvable Machines.","Contrasting meta-learning and hyper-heuristic research: the role of evolutionary algorithms","https://api.semanticscholar.org/CorpusID:16990226"
"1778975678-91","https://archive.ics.uci.edu/dataset/104/university","","Support Rough Sets for decision-making","By Yenny Villuendas-Rey, María García-Lorenzo, Rafael Bello. 2013","Published in Procedings of the Fourth International Workshop on Knowledge Discovery, Knowledge Management and Decision Support.","Support Rough Sets for decision-making","https://api.semanticscholar.org/CorpusID:109343424"
"1778975678-92","https://archive.ics.uci.edu/dataset/104/university","","Ant Colony Optimization Toward Feature Selection","By Monirul Kabir,  Shahjahan, Kazuyuki Murase. 2013","Published in Ant Colony Optimization - Techniques and Applications.","Ant Colony Optimization Toward Feature Selection","https://api.semanticscholar.org/CorpusID:55535484"
"1778975678-93","https://archive.ics.uci.edu/dataset/104/university","","Searching for the core variables in principal components analysis","By Yanina Gimenez, Guido Giussani. 2013","Published in Brazilian Journal of Probability and Statistics.","Searching for the core variables in principal components analysis","https://api.semanticscholar.org/CorpusID:13690292"
"1778975678-94","https://archive.ics.uci.edu/dataset/104/university","","Preceding Rule Induction with Instance Reduction Methods","By Osama Othman, Christopher Bryant. 2013","Published in MLDM.","Preceding Rule Induction with Instance Reduction Methods","https://api.semanticscholar.org/CorpusID:16893082"
"1778975678-95","https://archive.ics.uci.edu/dataset/104/university","","A Neural Network based Approach for Predicting Customer Churn in Cellular Network Services","By Anuj Sharma, Dr. Panigrahi. 2013","Published in ArXiv.","A Neural Network based Approach for Predicting Customer Churn in Cellular Network Services","https://api.semanticscholar.org/CorpusID:11312596"
"1778975678-96","https://archive.ics.uci.edu/dataset/104/university","","Parkinson's Disease Motor Symptoms in Machine Learning: A Review","By Claas Ahlrichs, Michael Lawo. 2013","Published in ArXiv.","Parkinson's Disease Motor Symptoms in Machine Learning: A Review","https://api.semanticscholar.org/CorpusID:17412524"
"1778975678-97","https://archive.ics.uci.edu/dataset/104/university","","Feature Selection in Decision Systems: A Mean-Variance Approach","By Chengdong Yang, Wenyin Zhang, Jilin Zou, Shunbo Hu, Jianlong Qiu. 2013","Published in Mathematical Problems in Engineering.","Feature Selection in Decision Systems: A Mean-Variance Approach","https://api.semanticscholar.org/CorpusID:55471199"
"1778975678-98","https://archive.ics.uci.edu/dataset/104/university","","Scoring relevancy of features based on combinatorial analysis of Lasso with application to lymphoma diagnosis","By Habil Zare, Gholamreza Haffari, Arvind Gupta, Ryan Brinkman. 2013","Published in BMC genomics.","Scoring relevancy of features based on combinatorial analysis of Lasso with application to lymphoma diagnosis","https://api.semanticscholar.org/CorpusID:5838294"
"1778975678-99","https://archive.ics.uci.edu/dataset/104/university","","Weight-Selected Attribute Bagging for Credit Scoring","By Jianwu Li, Haizhou Wei, Wangli Hao. 2013","Published in Mathematical Problems in Engineering.","Weight-Selected Attribute Bagging for Credit Scoring","https://api.semanticscholar.org/CorpusID:55543091"
"1778975678-100","https://archive.ics.uci.edu/dataset/104/university","","A new intelligent classifier for breast cancer diagnosis based on a rough set and extreme learning machine: RS + ELM","By Yılmaz Kaya. 2013","Published in TURKISH JOURNAL OF ELECTRICAL ENGINEERING & COMPUTER SCIENCES.","A new intelligent classifier for breast cancer diagnosis based on a rough set and extreme learning machine: RS + ELM","https://api.semanticscholar.org/CorpusID:62746919"
"1778975678-101","https://archive.ics.uci.edu/dataset/104/university","","Supervised Feature Selection for Diagnosis of Coronary Artery Disease Based on Genetic Algorithm","By Sidahmed Mokeddem, Baghdad Atmani, Mostefa Mokaddem. 2013","Published in ArXiv.","Supervised Feature Selection for Diagnosis of Coronary Artery Disease Based on Genetic Algorithm","https://api.semanticscholar.org/CorpusID:10286354"
"1778975678-102","https://archive.ics.uci.edu/dataset/104/university","","Improving Group Decision Support Systems using Rough Set","By Mohamed Eisa. 2013","Published in International Journal of Computer Applications.","Improving Group Decision Support Systems using Rough Set","https://api.semanticscholar.org/CorpusID:7178514"
"1778975678-103","https://archive.ics.uci.edu/dataset/104/university","","A Case Study of Parkinson’s disease Diagnosis using Artificial Neural Networks","By Farhad Gharehchopogh, Peyman Mohammadi. 2013","Published in International Journal of Computer Applications.","A Case Study of Parkinson’s disease Diagnosis using Artificial Neural Networks","https://api.semanticscholar.org/CorpusID:11008375"
"1778975678-104","https://archive.ics.uci.edu/dataset/104/university","","Improving the family orientation process in Cuban Special Schools trough Nearest Prototype classification","By Yenny Villuendas-Rey, Carmen Rey-Benguría, Yailé Mota, María Lorenzo. 2013","Published in IJIMAI.","Improving the family orientation process in Cuban Special Schools trough Nearest Prototype classification","https://api.semanticscholar.org/CorpusID:17129374"
"1778975678-105","https://archive.ics.uci.edu/dataset/104/university","","Rough sets based matrix approaches with dynamic attribute variation in set-valued information systems","By Junbo Zhang, Tianrui Li, Da Ruan, Dun Liu. 2012","Published in Int. J. Approx. Reasoning.","Rough sets based matrix approaches with dynamic attribute variation in set-valued information systems","https://api.semanticscholar.org/CorpusID:6884178"
"1778975678-106","https://archive.ics.uci.edu/dataset/104/university","","Data-driven density derivative estimation, with applications to nonparametric clustering and bump hunting","By Jos'e Chac'on, Tarn Duong. 2012","Published in Electronic Journal of Statistics.","Data-driven density derivative estimation, with applications to nonparametric clustering and bump hunting","https://api.semanticscholar.org/CorpusID:58932404"
"1778975678-107","https://archive.ics.uci.edu/dataset/104/university","","Fast feature selection aimed at high-dimensional data via hybrid-sequential-ranked searches","By Roberto Sánchez, José Santos, Jesús Aguilar-Ruiz, Miguel García-Torres. 2012","Published in Expert Syst. Appl..","Fast feature selection aimed at high-dimensional data via hybrid-sequential-ranked searches","https://api.semanticscholar.org/CorpusID:12648168"
"1778975678-108","https://archive.ics.uci.edu/dataset/104/university","","A Novel Class Imbalance Learning Method using Neural Networks","By K. NageswaraRao, D. Lakshmi, T. Rao. 2012","Published in International Journal of Applied Information Systems.","A Novel Class Imbalance Learning Method using Neural Networks","https://api.semanticscholar.org/CorpusID:17796187"
"1778975678-109","https://archive.ics.uci.edu/dataset/104/university","","Fuzzy Lattice Reasoning for Pattern Classification Using a New Positive Valuation Function","By Yazdan Khezeli, Hossein Nezamabadi-pour. 2012","Published in Adv. Fuzzy Systems.","Fuzzy Lattice Reasoning for Pattern Classification Using a New Positive Valuation Function","https://api.semanticscholar.org/CorpusID:33984552"
"1778975678-110","https://archive.ics.uci.edu/dataset/104/university","","Better GP benchmarks: community survey results and proposals","By David White, James McDermott, Mauro Castelli, Luca Manzoni, Brian Goldman, Gabriel Kronberger, Wojciech Jaśkowski, Una-May O’Reilly, Sean Luke. 2012","Published in Genetic Programming and Evolvable Machines.","Better GP benchmarks: community survey results and proposals","https://api.semanticscholar.org/CorpusID:13982928"
"1778975678-111","https://archive.ics.uci.edu/dataset/104/university","","A.A.: ABC-Miner: An Ant-Based Bayesian Classification Algorithm","By Khalid Salama, Alex Freitas. 2012","Published in 8th Conference on Swarm Intelligence (ANTS 2012.","A.A.: ABC-Miner: An Ant-Based Bayesian Classification Algorithm","https://api.semanticscholar.org/CorpusID:11830953"
"1778975678-112","https://archive.ics.uci.edu/dataset/104/university","","Statistical approach to normalization of feature vectors and clustering of mixed datasets","By Maria Suarez-Alvarez, Duc-Truong Pham, Mikhail Prostov, Yuriy Prostov. 2012","Published in Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences.","Statistical approach to normalization of feature vectors and clustering of mixed datasets","https://api.semanticscholar.org/CorpusID:10332130"
"1778975678-113","https://archive.ics.uci.edu/dataset/104/university","","An energy efficient model for monitoring and detecting atrial fibrillation in wearable computing","By Redjem Bouhenguel, Imad Mahgoub, Mohammad Ilyas. 2012","Published in BODYNETS.","An energy efficient model for monitoring and detecting atrial fibrillation in wearable computing","https://api.semanticscholar.org/CorpusID:40899929"
"1778975678-114","https://archive.ics.uci.edu/dataset/104/university","","Arrhythmia classification using SVM with selected features","By Narendra Kohli, Nishchal Verma. 2012","Published in International Journal of Engineering, Science and Technology.","Arrhythmia classification using SVM with selected features","https://api.semanticscholar.org/CorpusID:15857435"
"1778975678-115","https://archive.ics.uci.edu/dataset/104/university","","A Novel Class Imbalance Learning using Ordering Points Clustering","By K. Rao, T. Rao, D. Lakshmi. 2012","Published in International Journal of Computer Applications.","A Novel Class Imbalance Learning using Ordering Points Clustering","https://api.semanticscholar.org/CorpusID:44262194"
"1778975678-116","https://archive.ics.uci.edu/dataset/104/university","","Generalized locality preserving Maxi-Min Margin Machine.","By Zhancheng Zhang, Kup-Sze Choi, Xiaoqing Luo, Shitong Wang. 2012","Published in Neural networks : the official journal of the International Neural Network Society.","Generalized locality preserving Maxi-Min Margin Machine.","https://api.semanticscholar.org/CorpusID:7348396"
"1778975678-117","https://archive.ics.uci.edu/dataset/104/university","","Adaptive Ensemble Construction based on Progressive Interactive Training of Neural Networks","By M. Akhand, Kazuyuki Murase. 2012","Published in International Journal of Machine Learning and Computing.","Adaptive Ensemble Construction based on Progressive Interactive Training of Neural Networks","https://api.semanticscholar.org/CorpusID:16988662"
"1778975678-118","https://archive.ics.uci.edu/dataset/104/university","","A Practical Regularity Partitioning Algorithm and its Applications in Clustering","By G'abor S'arkozy, Fei Song, Endre Szemer'edi, Shubhendu Trivedi. 2012","Published in ArXiv.","A Practical Regularity Partitioning Algorithm and its Applications in Clustering","https://api.semanticscholar.org/CorpusID:16916808"
"1778975678-119","https://archive.ics.uci.edu/dataset/104/university","","Logic minimization and rule extraction for identification of functional sites in molecular sequences","By Raul Cruz-Cano, Mei-Ling Lee, Ming-Ying Leung. 2012","Published in BioData mining.","Logic minimization and rule extraction for identification of functional sites in molecular sequences","https://api.semanticscholar.org/CorpusID:3247789"
"1778975678-120","https://archive.ics.uci.edu/dataset/104/university","","Popular Ensemble Methods: An Empirical Study","By R. Maclin, D. Opitz. 2011","Published in Journal Of Artificial Intelligence Research, Volume 11, pages 169-198, 1999.","Popular Ensemble Methods: An Empirical Study","https://api.semanticscholar.org/CorpusID:2594813"
"1778975678-121","https://archive.ics.uci.edu/dataset/104/university","","A Critical Study of Selected Classification Algorithms for Liver Disease Diagnosis","By Bendi Ramana, M. Babu, N. Venkateswarlu. 2011","Published in International Journal of Database Management Systems.","A Critical Study of Selected Classification Algorithms for Liver Disease Diagnosis","https://api.semanticscholar.org/CorpusID:13936540"
"1778975678-122","https://archive.ics.uci.edu/dataset/104/university","","Compact Weighted Class Association Rule Mining using Information Gain","By S.P.Syed Ibrahim,  K.R.Chandran. 2011","Published in ArXiv.","Compact Weighted Class Association Rule Mining using Information Gain","https://api.semanticscholar.org/CorpusID:2684691"
"1778975678-123","https://archive.ics.uci.edu/dataset/104/university","","MANET Mining: Mining Association Rules","By Ahmad Jabas. 2011","Published in Mobile Ad-Hoc Networks: Applications.","MANET Mining: Mining Association Rules","https://api.semanticscholar.org/CorpusID:53516025"
"1778975678-124","https://archive.ics.uci.edu/dataset/104/university","","Alternative approach for learning and improving the MCDA method PROAFTN","By Feras Al-Obeidat, Nabil Belacel. 2011","Published in Int. J. Intell. Syst..","Alternative approach for learning and improving the MCDA method PROAFTN","https://api.semanticscholar.org/CorpusID:14855759"
"1778975678-125","https://archive.ics.uci.edu/dataset/104/university","","MySQL based selection of appropriate indexing technique in hospital system using multiclass SVM","By Narendra Kohli, Nishchal Verma. 2011","Published in International Journal of Engineering, Science and Technology.","MySQL based selection of appropriate indexing technique in hospital system using multiclass SVM","https://api.semanticscholar.org/CorpusID:60522670"
"1778975678-126","https://archive.ics.uci.edu/dataset/104/university","","Learning interpretable fuzzy inference systems with FisPro","By Serge Guillaume, Brigitte Charnomordic. 2011","Published in Inf. Sci..","Learning interpretable fuzzy inference systems with FisPro","https://api.semanticscholar.org/CorpusID:33678982"
"1778975678-127","https://archive.ics.uci.edu/dataset/104/university","","Performance Analysis of k-NN on High Dimensional","By Mewada Pradeep, Patil Jagdish. 2011","Published in International Journal of Computer Applications.","Performance Analysis of k-NN on High Dimensional","https://api.semanticscholar.org/CorpusID:1475270"
"1778975678-128","https://archive.ics.uci.edu/dataset/104/university","","Clinical decision support system: risk level prediction of heart disease using weighted fuzzy rules and decision tree rules","By Padmakumari Anooj. 2011","Published in Central European Journal of Computer Science.","Clinical decision support system: risk level prediction of heart disease using weighted fuzzy rules and decision tree rules","https://api.semanticscholar.org/CorpusID:12532581"
"1778975678-129","https://archive.ics.uci.edu/dataset/104/university","","The impact of random samples in ensemble classifiers","By Paulo Fernandes, Lucelene Lopes, Duncan Ruiz. 2010","Published in SAC '10.","The impact of random samples in ensemble classifiers","https://api.semanticscholar.org/CorpusID:9938189"
"1778975678-130","https://archive.ics.uci.edu/dataset/104/university","","Fuzzy rule classifier: Capability for generalization in wood color recognition","By Vincent Bombardier, Emmanuel Schmitt. 2010","Published in Eng. Appl. of AI.","Fuzzy rule classifier: Capability for generalization in wood color recognition","https://api.semanticscholar.org/CorpusID:43902435"
"1778975678-131","https://archive.ics.uci.edu/dataset/104/university","","Multiple Imputation of Missing Data with Genetic Algorithm based Techniques","By Dipak Patil, R. Bichkar. 2010","Published in International Journal of Computer Applications.","Multiple Imputation of Missing Data with Genetic Algorithm based Techniques","https://api.semanticscholar.org/CorpusID:1185940"
"1778975678-132","https://archive.ics.uci.edu/dataset/104/university","","Predicting the Severity of Breast Masses with Ensemble of Bayesian Classifiers","By Alaa Elsayad. 2010","Published in Journal of Computer Science.","Predicting the Severity of Breast Masses with Ensemble of Bayesian Classifiers","https://api.semanticscholar.org/CorpusID:14033590"
"1778975678-133","https://archive.ics.uci.edu/dataset/104/university","","Unsupervised training of Bayesian networks for data clustering","By Duc Pham, Gonzalo Ruz. 2009","Published in Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences.","Unsupervised training of Bayesian networks for data clustering","https://api.semanticscholar.org/CorpusID:3148243"
"1778975678-134","https://archive.ics.uci.edu/dataset/104/university","","A hybrid approach to design efficient learning classifiers","By Bikash Sarkar, Shib Sana. 2009","Published in Computers & Mathematics with Applications.","A hybrid approach to design efficient learning classifiers","https://api.semanticscholar.org/CorpusID:35948504"
"1778975678-135","https://archive.ics.uci.edu/dataset/104/university","","Information Market-Based Decision Fusion","By Johan Perols, Kaushal Chari, Manish Agrawal. 2009","Published in Management Science.","Information Market-Based Decision Fusion","https://api.semanticscholar.org/CorpusID:7731274"
"1778975678-136","https://archive.ics.uci.edu/dataset/104/university","","A New Approach to Artificial Immune Systems and its Application in Constructing On-line Learning Neuro-Fuzzy Systems","By Mu-Chun Su, Po-Chun Wang, Yuan-Shao Yang. 2008","Published in The Open Artificial Intelligence Journal.","A New Approach to Artificial Immune Systems and its Application in Constructing On-line Learning Neuro-Fuzzy Systems","https://api.semanticscholar.org/CorpusID:16312887"
"1778975678-137","https://archive.ics.uci.edu/dataset/104/university","","Coevolution of data samples and classifiers integrated with grammatically-based genetic programming for data classification","By Douglas Augusto, Helio Barbosa, Nelson Ebecken. 2008","Published in GECCO '08.","Coevolution of data samples and classifiers integrated with grammatically-based genetic programming for data classification","https://api.semanticscholar.org/CorpusID:12845913"
"1778975678-138","https://archive.ics.uci.edu/dataset/104/university","","The Discrete Basis Problem","By Pauli Miettinen, Taneli Mielikäinen, Aristides Gionis, Gautam Das, Heikki Mannila. 2008","Published in IEEE Trans. Knowl. Data Eng..","The Discrete Basis Problem","https://api.semanticscholar.org/CorpusID:1568653"
"1778975678-139","https://archive.ics.uci.edu/dataset/104/university","","An empirical study of combined classifiers for knowledge discovery on medical data bases","By Lucelene Lopes, Edson Scalabrin, Paulo Fernandes. 2008","Published in In APweb 2008 Workshops (LNCS 4977.","An empirical study of combined classifiers for knowledge discovery on medical data bases","https://api.semanticscholar.org/CorpusID:7024135"
"1778975678-140","https://archive.ics.uci.edu/dataset/104/university","","Robustness of learning techniques in handling class noise in imbalanced datasets","By D. Anyfantis, M. Karagiannopoulos, Sotiris Kotsiantis, Panayiotis Pintelas. 2007","Published in AIAI.","Robustness of learning techniques in handling class noise in imbalanced datasets","https://api.semanticscholar.org/CorpusID:196475"
"1778975678-141","https://archive.ics.uci.edu/dataset/104/university","","Achieving an Appropriate Balance between Precision, Support, and Comprehensibility in the Evolution of Classification Rules","By Emiliano Jara, Guillermo Leguizamón. 2007","Published in Inteligencia Artificial, Revista Iberoamericana de Inteligencia Artificial.","Achieving an Appropriate Balance between Precision, Support, and Comprehensibility in the Evolution of Classification Rules","https://api.semanticscholar.org/CorpusID:7436322"
"1778975678-142","https://archive.ics.uci.edu/dataset/104/university","","Towards better than human capability in diagnosing prostate cancer using infrared spectroscopic imaging","By Xavier Llorà, Rohith Reddy, Brian Matesic, Rohit Bhargava. 2007","Published in GECCO '07.","Towards better than human capability in diagnosing prostate cancer using infrared spectroscopic imaging","https://api.semanticscholar.org/CorpusID:14069211"
"1778975678-143","https://archive.ics.uci.edu/dataset/104/university","","Comparing Combination Rules of Pairwise Neural Networks Classifiers","By Olivier Lézoray, Hubert Cardot. 2007","Published in Neural Processing Letters.","Comparing Combination Rules of Pairwise Neural Networks Classifiers","https://api.semanticscholar.org/CorpusID:11730954"
"1778975678-144","https://archive.ics.uci.edu/dataset/104/university","","Improved sign–based learning algorithm derived by the composite nonlinear Jacobi process","By Aristoklis Anastasiadis, George Magoulas, Michael Vrahatis. 2006","Published in Journal of Computational and Applied Mathematics.","Improved sign–based learning algorithm derived by the composite nonlinear Jacobi process","https://api.semanticscholar.org/CorpusID:3987139"
"1778975678-145","https://archive.ics.uci.edu/dataset/104/university","","Smart crossover operator with multiple parents for a Pittsburgh learning classifier system","By Jaume Bacardit, Natalio Krasnogor. 2006","Published in GECCO '06.","Smart crossover operator with multiple parents for a Pittsburgh learning classifier system","https://api.semanticscholar.org/CorpusID:52852232"
"1778975678-146","https://archive.ics.uci.edu/dataset/104/university","","THE GEOMETRY OF LINEAR SEPARABILITY IN DATA SETS","By Adi Ben-Israel, Yuri Levin. 2006","Published in Linear Algebra and its Applications.","THE GEOMETRY OF LINEAR SEPARABILITY IN DATA SETS","https://api.semanticscholar.org/CorpusID:14358491"
"1778975678-147","https://archive.ics.uci.edu/dataset/104/university","","Inductive learning models with missing values","By Inmaculada Fortes, Llanos López, R. Morales, Francisco Ruiz. 2006","Published in Mathematical and Computer Modelling.","Inductive learning models with missing values","https://api.semanticscholar.org/CorpusID:11045318"
"1778975678-148","https://archive.ics.uci.edu/dataset/104/university","","Flexible-Hybrid Sequential Floating Search in Statistical Feature Selection","By Petr Somol, Jana Novovicová, Pavel Pudil. 2006","Published in SSPR/SPR.","Flexible-Hybrid Sequential Floating Search in Statistical Feature Selection","https://api.semanticscholar.org/CorpusID:14766870"
"1778975678-149","https://archive.ics.uci.edu/dataset/104/university","","Analysis of the initialization stage of a Pittsburgh approach learning classifier system","By Jaume Bacardit. 2005","Published in GECCO '05.","Analysis of the initialization stage of a Pittsburgh approach learning classifier system","https://api.semanticscholar.org/CorpusID:435761"
"1778975678-150","https://archive.ics.uci.edu/dataset/104/university","","Combination of Metric-Based and Rule-Based Classification","By Arkadiusz Wojna. 2005","Published in RSFDGrC.","Combination of Metric-Based and Rule-Based Classification","https://api.semanticscholar.org/CorpusID:9074580"
"1778975678-151","https://archive.ics.uci.edu/dataset/104/university","","Edition Schemes Based on BSE *","By José Olvera-López, José Trinidad, Jesús Carrasco-Ochoa. 2005","Published in CIARP.","Edition Schemes Based on BSE *","https://api.semanticscholar.org/CorpusID:9964708"
"1778975678-152","https://archive.ics.uci.edu/dataset/104/university","","A framework for kernel-based multi-category classification","By Simon Hill, Arnaud Doucet. 2005","Published in J. Artif. Intell. Res..","A framework for kernel-based multi-category classification","https://api.semanticscholar.org/CorpusID:4502442"
"1778975678-153","https://archive.ics.uci.edu/dataset/104/university","","Analysis of Feature Rankings for Classification","By Roberto Sánchez, Jesús Aguilar-Ruiz, José Santos, Norberto Díaz-Díaz. 2005","Published in IDA.","Analysis of Feature Rankings for Classification","https://api.semanticscholar.org/CorpusID:10349956"
"1778975678-154","https://archive.ics.uci.edu/dataset/104/university","","Wrapper for Ranking Feature Selection","By Roberto Sánchez, Jesús Aguilar-Ruiz, José Santos. 2004","Published in IDEAL 2004.","Wrapper for Ranking Feature Selection","https://api.semanticscholar.org/CorpusID:15567380"
"1778975678-155","https://archive.ics.uci.edu/dataset/104/university","","IREP++, a faster rule learning algorithm","By Oliver Dain, Robert Cunningham, Stephen Boyer. 2004","Published in In Proceedings of the Fourth SIAM International Conference on Data Mining.","IREP++, a faster rule learning algorithm","https://api.semanticscholar.org/CorpusID:10900555"
"1778975678-156","https://archive.ics.uci.edu/dataset/104/university","","Is it worth generating rules from neural network ensembles?","By Guido Bologna. 2004","Published in J. Applied Logic.","Is it worth generating rules from neural network ensembles?","https://api.semanticscholar.org/CorpusID:15552945"
"1778975678-157","https://archive.ics.uci.edu/dataset/104/university","","Machine Learning for Cognitive Networks : Technology Assessment and Research Challenges","By Thomas Dietterich, Pat Langley. 2003","Published in Cognitive Networks.","Machine Learning for Cognitive Networks : Technology Assessment and Research Challenges","https://api.semanticscholar.org/CorpusID:1746377"
"1778975678-158","https://archive.ics.uci.edu/dataset/104/university","","A Parallel Evolutionary Algorithm for Discovery of Decision Rules","By Wojciech Kwedlo. 2003","Published in PPAM.","A Parallel Evolutionary Algorithm for Discovery of Decision Rules","https://api.semanticscholar.org/CorpusID:7529072"
"1778975678-159","https://archive.ics.uci.edu/dataset/104/university","","A decomposition of classes via clustering to explain and improve naive bayes","By Ricardo Vilalta, Irina Rish. 2003","Published in ECML 2003, volume 2837 of LNAI.","A decomposition of classes via clustering to explain and improve naive bayes","https://api.semanticscholar.org/CorpusID:18124403"
"1778975678-160","https://archive.ics.uci.edu/dataset/104/university","","NLC: A Measure Based on Projections","By Roberto Sánchez, José Santos, Jesús Aguilar-Ruiz. 2003","Published in DEXA 2003.","NLC: A Measure Based on Projections","https://api.semanticscholar.org/CorpusID:15364273"
"1778975678-161","https://archive.ics.uci.edu/dataset/104/university","","BUILDING A DIGITAL LIBRARY FROM THE GROUND UP: AN EXAMINATION OF EMERGENT INFORMATION RESOURCES IN THE MACHINE LEARNING COMMUNITY","By Sally Cunningham. 2002","Published in ICADL.","BUILDING A DIGITAL LIBRARY FROM THE GROUND UP: AN EXAMINATION OF EMERGENT INFORMATION RESOURCES IN THE MACHINE LEARNING COMMUNITY","https://api.semanticscholar.org/CorpusID:10297350"
"1778975678-162","https://archive.ics.uci.edu/dataset/104/university","","Non--parametric Nearest Neighbor with Local","By Francisco Ferrer-Troyano, Jesús Aguilar-Ruiz, José Santos. 2001","Published in EPIA.","Non--parametric Nearest Neighbor with Local","https://api.semanticscholar.org/CorpusID:5978455"
"1778975678-163","https://archive.ics.uci.edu/dataset/104/university","","Knowledge Discovery in Multi-label Phenotype Data","By Amanda Clare, Ross King. 2001","Published in PKDD.","Knowledge Discovery in Multi-label Phenotype Data","https://api.semanticscholar.org/CorpusID:15136247"
"1778975678-164","https://archive.ics.uci.edu/dataset/104/university","","An Implementation of Logical Analysis of Data","By Endre Boros, Peter Hammer, Toshihide Ibaraki, Alexander Kogan, Eddy Mayoraz, Ilya Muchnik. 2000","Published in IEEE Transactions on Knowledge and Data Engineering.","An Implementation of Logical Analysis of Data","https://api.semanticscholar.org/CorpusID:18217853"
"1778975678-165","https://archive.ics.uci.edu/dataset/104/university","","Structure Learning in Conditional Probability Models via an Entropic Prior and Parameter Extinction","By Matthew Brand. 1999","Published in Neural Computation.","Structure Learning in Conditional Probability Models via an Entropic Prior and Parameter Extinction","https://api.semanticscholar.org/CorpusID:17209632"
"1778975678-166","https://archive.ics.uci.edu/dataset/104/university","","Feature Subset Selection Using a Genetic Algorithm","By Jihoon Yang, Vasant Honavar. 1998","Published in IEEE Intelligent Systems.","Feature Subset Selection Using a Genetic Algorithm","https://api.semanticscholar.org/CorpusID:14693913"
"1778975678-167","https://archive.ics.uci.edu/dataset/104/university","","Fuzzy lattice neural network (FLNN): a hybrid model for learning","By V Petridis, V Kaburlasos. 1998","Published in IEEE Transactions on Neural Networks.","Fuzzy lattice neural network (FLNN): a hybrid model for learning","https://api.semanticscholar.org/CorpusID:12906791"
"1778975678-168","https://archive.ics.uci.edu/dataset/104/university","","Adaptation of the fuzzy k-nearest neighbor classifier for manufacturing automation","By Kenneth Tobin, Shaun Gleason, Thomas Karnowski. 1998","Published in Electronic Imaging.","Adaptation of the fuzzy k-nearest neighbor classifier for manufacturing automation","https://api.semanticscholar.org/CorpusID:7028499"
"1778975678-169","https://archive.ics.uci.edu/dataset/104/university","","Boosting the margin: A new explanation for the effectiveness of voting methods","By Robert Schapire, Yoav Freund, Peter Barlett, Wee Lee. 1997","Published in ICML.","Boosting the margin: A new explanation for the effectiveness of voting methods","https://api.semanticscholar.org/CorpusID:573509"
"1778975678-170","https://archive.ics.uci.edu/dataset/104/university","","Data Clustering Using a Model Granular Magnet","By Marcelo Blatt, Shai Wiseman, Eytan Domany. 1997","Published in Neural Computation.","Data Clustering Using a Model Granular Magnet","https://api.semanticscholar.org/CorpusID:7076015"
"1778975678-171","https://archive.ics.uci.edu/dataset/104/university","","Classification by Voting Feature Intervals","By Gülsen Demiröz, H. Güvenir. 1997","Published in ECML.","Classification by Voting Feature Intervals","https://api.semanticscholar.org/CorpusID:8923286"
"1778975678-172","https://archive.ics.uci.edu/dataset/104/university","","Improved Heterogeneous Distance Functions","By D. Wilson, T. Martinez. 1996","Published in Journal of Artificial Intelligence Research, Vol 6, (1997), 1-34.","Improved Heterogeneous Distance Functions","https://api.semanticscholar.org/CorpusID:5584468"
