web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778829879-86","https://archive.ics.uci.edu/dataset/109/wine","","A Markov Random Field Model for Combining Optimum-Path Forest Classifiers Using Decision Graphs and Game Strategy Approach","By Moacir Ponti, João Papa, Alexandre Levada. 2011","Published in CIARP.","A Markov Random Field Model for Combining Optimum-Path Forest Classifiers Using Decision Graphs and Game Strategy Approach","https://api.semanticscholar.org/CorpusID:40182614"
"1778829879-87","https://archive.ics.uci.edu/dataset/109/wine","","A New Data Mining Scheme Using Artificial Neural Networks","By S. Kamruzzaman, A. Jehad Sarkar. 2011","Published in Sensors.","A New Data Mining Scheme Using Artificial Neural Networks","https://api.semanticscholar.org/CorpusID:5894801"
"1778829879-88","https://archive.ics.uci.edu/dataset/109/wine","","A method to improve the performance of multilayer perceptron by utilizing various activation functions in the last hidden layer and the least squares method","By Krzysztof Halawa. 2011","Published in Neural Processing Letters.","A method to improve the performance of multilayer perceptron by utilizing various activation functions in the last hidden layer and the least squares method","https://api.semanticscholar.org/CorpusID:31545091"
"1778829879-89","https://archive.ics.uci.edu/dataset/109/wine","","Gradient-based kernel dimension reduction for supervised learning","By Kenji Fukumizu, Chenlei Leng. 2011","Published in ArXiv.","Gradient-based kernel dimension reduction for supervised learning","https://api.semanticscholar.org/CorpusID:7604907"
"1778829879-90","https://archive.ics.uci.edu/dataset/109/wine","","Improving the Accuracy of a Two-Stage Algorithm in Evolutionary Product Unit Neural Networks for Classification by Means of Feature Selection","By Antonio Tallón-Ballesteros, César Hervás-Martínez, José Santos, Roberto Sánchez. 2011","Published in IWINAC.","Improving the Accuracy of a Two-Stage Algorithm in Evolutionary Product Unit Neural Networks for Classification by Means of Feature Selection","https://api.semanticscholar.org/CorpusID:25768774"
"1778829879-91","https://archive.ics.uci.edu/dataset/109/wine","","Multicategory vertex discriminant analysis for high-dimensional data","By Tong Wu, Kenneth Lange. 2011","Published in Annals of Applied Statistics 2010, Vol. 4, No. 4, 1698-1721.","Multicategory vertex discriminant analysis for high-dimensional data","https://api.semanticscholar.org/CorpusID:88511721"
"1778829879-92","https://archive.ics.uci.edu/dataset/109/wine","","An Extended TopoART Network for the Stable On-line Learning of Regression Functions","By Marko Tscherepanow. 2011","Published in ICONIP.","An Extended TopoART Network for the Stable On-line Learning of Regression Functions","https://api.semanticscholar.org/CorpusID:18463558"
"1778829879-93","https://archive.ics.uci.edu/dataset/109/wine","","Semi-supervised Evaluation of Constraint Scores for Feature Selection","By Mariam Kalakech, Philippe Biela, Denis Hamad, Ludovic Macaire. 2011","Published in IJCCI.","Semi-supervised Evaluation of Constraint Scores for Feature Selection","https://api.semanticscholar.org/CorpusID:10279598"
"1778829879-94","https://archive.ics.uci.edu/dataset/109/wine","","Cross Validation Framework to Choose Amongst Models and Datasets for Transfer Learning","By Erheng Zhong, Wei Fan, Qiang Yang, Olivier Verscheure, Jiangtao Ren. 2010","Published in ECML/PKDD.","Cross Validation Framework to Choose Amongst Models and Datasets for Transfer Learning","https://api.semanticscholar.org/CorpusID:13322062"
"1778829879-95","https://archive.ics.uci.edu/dataset/109/wine","","Simultaneous feature selection and classification via Minimax Probability Machine","By Liming Yang, Laisheng Wang, Yuhua Sun, Ruiyan Zhang. 2010","Published in Int. J. Comput. Intell. Syst..","Simultaneous feature selection and classification via Minimax Probability Machine","https://api.semanticscholar.org/CorpusID:4970288"
"1778829879-96","https://archive.ics.uci.edu/dataset/109/wine","","A Discretization Algorithm for Uncertain Data","By Jiaqi Ge, Yuni Xia, Yi-Cheng Tu. 2010","Published in DEXA.","A Discretization Algorithm for Uncertain Data","https://api.semanticscholar.org/CorpusID:1272920"
"1778829879-97","https://archive.ics.uci.edu/dataset/109/wine","","Adaptive Local Dissimilarity Measures for Discriminative Dimension Reduction of Labeled Data","By Kerstin Bunte, Barbara Hammer, Axel Wismüller, Michael Biehl. 2010","Published in Neurocomputing.","Adaptive Local Dissimilarity Measures for Discriminative Dimension Reduction of Labeled Data","https://api.semanticscholar.org/CorpusID:10002682"
"1778829879-98","https://archive.ics.uci.edu/dataset/109/wine","","Scalable Large-Margin Mahalanobis Distance Metric Learning","By Chunhua Shen, Junae Kim, Lei Wang. 2010","Published in ArXiv.","Scalable Large-Margin Mahalanobis Distance Metric Learning","https://api.semanticscholar.org/CorpusID:18040001"
"1778829879-99","https://archive.ics.uci.edu/dataset/109/wine","","Stable and Accurate Feature Selection","By Gokhan Gulgezen, Zehra Cataltepe, Lei Yu. 2009","Published in ECML/PKDD.","Stable and Accurate Feature Selection","https://api.semanticscholar.org/CorpusID:747897"
"1778829879-100","https://archive.ics.uci.edu/dataset/109/wine","","Anomaly Detection with Score functions based on Nearest Neighbor Graphs","By Manqi Zhao, Venkatesh Saligrama. 2009","Published in ArXiv.","Anomaly Detection with Score functions based on Nearest Neighbor Graphs","https://api.semanticscholar.org/CorpusID:1169112"
"1778829879-101","https://archive.ics.uci.edu/dataset/109/wine","","Using Data Mining for Wine Quality Assessment","By Paulo Cortez, Juliana Teixeira, António Cerdeira, Fernando Almeida, Telmo Matos, José Reis. 2009","Published in Discovery Science.","Using Data Mining for Wine Quality Assessment","https://api.semanticscholar.org/CorpusID:17304146"
"1778829879-102","https://archive.ics.uci.edu/dataset/109/wine","","Newtonian Spectral Clustering","By Konstantinos Blekas, K. Christodoulidou, Isaac Lagaris. 2009","Published in ICANN.","Newtonian Spectral Clustering","https://api.semanticscholar.org/CorpusID:16292248"
"1778829879-103","https://archive.ics.uci.edu/dataset/109/wine","","Evaluating the Stability of Feature Selectors That Optimize Feature Subset Cardinality","By Petr Somol, Jana Novovicová. 2008","Published in SSPR/SPR.","Evaluating the Stability of Feature Selectors That Optimize Feature Subset Cardinality","https://api.semanticscholar.org/CorpusID:15846765"
"1778829879-104","https://archive.ics.uci.edu/dataset/109/wine","","Supervised dimensionality reduction via sequential semidefinite programming","By Chunhua Shen, Hongdong Li, Michael Brooks. 2008","Published in Pattern Recognition.","Supervised dimensionality reduction via sequential semidefinite programming","https://api.semanticscholar.org/CorpusID:7997182"
"1778829879-105","https://archive.ics.uci.edu/dataset/109/wine","","Are Better Feature Selection Methods Actually Better? - Discussion, Reasoning and Examples","By Petr Somol, Jana Novovicová, Pavel Pudil. 2008","Published in HEALTHINF.","Are Better Feature Selection Methods Actually Better? - Discussion, Reasoning and Examples","https://api.semanticscholar.org/CorpusID:14767131"
"1778829879-106","https://archive.ics.uci.edu/dataset/109/wine","","Mining Imbalanced Data with Learning Classifier Systems","By Albert Orriols-Puig, Ester Bernadó-Mansilla. 2008","Published in Learning Classifier Systems in Data Mining.","Mining Imbalanced Data with Learning Classifier Systems","https://api.semanticscholar.org/CorpusID:6753450"
"1778829879-107","https://archive.ics.uci.edu/dataset/109/wine","","Decision tree search methods in fuzzy modeling and classification","By Luís Mendonça, Susana Vieira, João Sousa. 2007","Published in Int. J. Approx. Reasoning.","Decision tree search methods in fuzzy modeling and classification","https://api.semanticscholar.org/CorpusID:16458252"
"1778829879-108","https://archive.ics.uci.edu/dataset/109/wine","","Model-based Methods of Classification: Using the mclust Software in Chemometrics","By Chris Fraley, Adrian Raftery. 2007","Published in Journal of Statistical Software.","Model-based Methods of Classification: Using the mclust Software in Chemometrics","https://api.semanticscholar.org/CorpusID:15246708"
"1778829879-109","https://archive.ics.uci.edu/dataset/109/wine","","A Fast Distance-Based Algorithm to Detect Outliers","By Moh'd Al-Zoubi, Nadim Obeidv. 2007","Published in Journal of Computer Science.","A Fast Distance-Based Algorithm to Detect Outliers","https://api.semanticscholar.org/CorpusID:15105614"
"1778829879-110","https://archive.ics.uci.edu/dataset/109/wine","","Multiclass Classifiers Based on Dimension Reduction with Generalized LDA","By Hyunsoo Kim, Barry Drake, Haesun Park. 2007","Published in Pattern Recognition.","Multiclass Classifiers Based on Dimension Reduction with Generalized LDA","https://api.semanticscholar.org/CorpusID:2579543"
"1778829879-111","https://archive.ics.uci.edu/dataset/109/wine","","Castellanos-Domínguez, “Generalizing dissimilarity representations using feature lines","By Mauricio Orozco-Alzate, Robert Duin, Germán Castellanos-Domínguez. 2007","Published in the 12th Iberoamerican Congress on Pattern Recognition.","Castellanos-Domínguez, “Generalizing dissimilarity representations using feature lines","https://api.semanticscholar.org/CorpusID:16386797"
"1778829879-112","https://archive.ics.uci.edu/dataset/109/wine","","A Weighted Feature C-Means Clustering Algorithm for Case Indexing and Retrieval in Cased-Based Reasoning","By Chuang-Cheng Chiu, Chieh-Yuan Tsai. 2007","Published in IEA/AIE.","A Weighted Feature C-Means Clustering Algorithm for Case Indexing and Retrieval in Cased-Based Reasoning","https://api.semanticscholar.org/CorpusID:1993545"
"1778829879-113","https://archive.ics.uci.edu/dataset/109/wine","","Strict Generalization in Multilayered Perceptron Networks","By Debrup Chakraborty, Nikhil Pal. 2007","Published in IFSA.","Strict Generalization in Multilayered Perceptron Networks","https://api.semanticscholar.org/CorpusID:15629267"
"1778829879-114","https://archive.ics.uci.edu/dataset/109/wine","","Random Feature Subset Selection for Ensemble Based Classification of Data with Missing Features","By Joseph DePasquale, Robi Polikar. 2007","Published in MCS.","Random Feature Subset Selection for Ensemble Based Classification of Data with Missing Features","https://api.semanticscholar.org/CorpusID:7244810"
"1778829879-115","https://archive.ics.uci.edu/dataset/109/wine","","Constraint Score : A newfilter method for feature selectionwith pairwise constraints","By Daoqiang Zhang, Songcan Chen, Zhi-Hua Zhou. 2007","Published in Pattern Recognition.","Constraint Score : A newfilter method for feature selectionwith pairwise constraints","https://api.semanticscholar.org/CorpusID:6619152"
"1778829879-116","https://archive.ics.uci.edu/dataset/109/wine","","Robustness Analysis of the Neural Gas Learning Algorithm","By Carolina Saavedra, Sebastián Moreno, Rodrigo Salas, Héctor Allende. 2006","Published in CIARP.","Robustness Analysis of the Neural Gas Learning Algorithm","https://api.semanticscholar.org/CorpusID:16453483"
"1778829879-117","https://archive.ics.uci.edu/dataset/109/wine","","Rank Measures for Ordering","By Jin Huang, Charles Ling. 2005","Published in PKDD.","Rank Measures for Ordering","https://api.semanticscholar.org/CorpusID:12350281"
"1778829879-118","https://archive.ics.uci.edu/dataset/109/wine","","Switching class labels to generate classification ensembles","By Gonzalo Martínez-Muñoz, Alberto Suárez. 2005","Published in Pattern Recognition.","Switching class labels to generate classification ensembles","https://api.semanticscholar.org/CorpusID:14654392"
"1778829879-119","https://archive.ics.uci.edu/dataset/109/wine","","Overlap pattern synthesis with an efficient nearest neighbor","By P. Viswanath, M. Murty, Shalabh Bhatnagar. 2005","Published in Pattern Recognition.","Overlap pattern synthesis with an efficient nearest neighbor","https://api.semanticscholar.org/CorpusID:943382"
"1778829879-120","https://archive.ics.uci.edu/dataset/109/wine","","Unsupervised Learning with Normalised Data And Non-Euclidean Norms","By Kevin Doherty, Rod Adams, Neil Davey. 2005","Published in Appl. Soft Comput..","Unsupervised Learning with Normalised Data And Non-Euclidean Norms","https://api.semanticscholar.org/CorpusID:1997710"
"1778829879-121","https://archive.ics.uci.edu/dataset/109/wine","","Margin maximizing discriminant analysis","By András Kocsor, Kornél Kovács, Csaba Szepesvári. 2004","Published in In Proceedings of the 15th European Conference on Machine Learning.","Margin maximizing discriminant analysis","https://api.semanticscholar.org/CorpusID:2216379"
"1778829879-122","https://archive.ics.uci.edu/dataset/109/wine","","A Survey of Outlier Detection Methodologies","By Victoria Hodge, Jim Austin. 2004","Published in Artificial Intelligence Review.","A Survey of Outlier Detection Methodologies","https://api.semanticscholar.org/CorpusID:59941878"
"1778829879-123","https://archive.ics.uci.edu/dataset/109/wine","","Learn++.mt: A new approach to incremental learning","By Michael Muhlbaier, Apostolos Topalis, Robi Polikar. 2004","Published in In 5th International Workshop on Multiple Classifier Systems (MCS 2004.","Learn++.mt: A new approach to incremental learning","https://api.semanticscholar.org/CorpusID:9540505"
"1778829879-124","https://archive.ics.uci.edu/dataset/109/wine","","Ordered incremental training with genetic algorithms","By Fangming Zhu, Steven Guan. 2004","Published in International Journal of Intelligent Systems.","Ordered incremental training with genetic algorithms","https://api.semanticscholar.org/CorpusID:9231242"
"1778829879-125","https://archive.ics.uci.edu/dataset/109/wine","","Feature Selection for Modular GA-based Classification","By Fangming Zhu, Steven Guan. 2004","Published in Appl. Soft Comput..","Feature Selection for Modular GA-based Classification","https://api.semanticscholar.org/CorpusID:2257023"
"1778829879-126","https://archive.ics.uci.edu/dataset/109/wine","","Rule Discovery with Particle Swarm Optimization","By Yu Liu, Qin Zheng, Zhewen Shi, Junying Chen. 2004","Published in AWCC.","Rule Discovery with Particle Swarm Optimization","https://api.semanticscholar.org/CorpusID:14810305"
"1778829879-127","https://archive.ics.uci.edu/dataset/109/wine","","Evaluating a Nearest-Neighbor Method to Substitute Continuous Missing Values","By Eduardo Hruschka, Estevam Hruschka, Nelson Ebecken. 2003","Published in Australian Conference on Artificial Intelligence.","Evaluating a Nearest-Neighbor Method to Substitute Continuous Missing Values","https://api.semanticscholar.org/CorpusID:15179902"
"1778829879-128","https://archive.ics.uci.edu/dataset/109/wine","","SNNB: A Selective Neighborhood based Naive Bayes for Lazy Learning","By Zhipeng Xie, Wynne Hsu, Zongtian Liu, Mong-Li Lee. 2002","Published in IN: PROCEEDINGS OF THE 6TH PAKDD.","SNNB: A Selective Neighborhood based Naive Bayes for Lazy Learning","https://api.semanticscholar.org/CorpusID:12839712"
"1778829879-129","https://archive.ics.uci.edu/dataset/109/wine","","2 9 A ug 2 01 9 Gradient Methods for Solving Stackelberg Games ⋆","By Roi Naveiro, David Insua.","Published in","2 9 A ug 2 01 9 Gradient Methods for Solving Stackelberg Games ⋆","https://api.semanticscholar.org/CorpusID:201693204"
"1778829879-130","https://archive.ics.uci.edu/dataset/109/wine","","L G ] 1 6 O ct 2 01 7 Spectral Algorithms for Computing Fair Support Vector Machines","By Matt Olfat, Anil Aswani.","Published in","L G ] 1 6 O ct 2 01 7 Spectral Algorithms for Computing Fair Support Vector Machines","https://api.semanticscholar.org/CorpusID:54727016"
