web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778828342-86","https://archive.ics.uci.edu/dataset/53/iris","","Underwater sonar image detection: A combination of non-local spatial information and quantum-inspired shuffled frog leaping algorithm","By Xingmei Wang, Shu Liu, Zhipeng Liu. 2017","Published in PloS one.","Underwater sonar image detection: A combination of non-local spatial information and quantum-inspired shuffled frog leaping algorithm","https://api.semanticscholar.org/CorpusID:27079165"
"1778828342-87","https://archive.ics.uci.edu/dataset/53/iris","","Similarity measure and domain adaptation in multiple mixture model clustering: An application to image processing","By Siow Leong, Seng Ong. 2017","Published in PloS one.","Similarity measure and domain adaptation in multiple mixture model clustering: An application to image processing","https://api.semanticscholar.org/CorpusID:20964622"
"1778828342-88","https://archive.ics.uci.edu/dataset/53/iris","","Right for the Right Reasons: Training Differentiable Models by Constraining their Explanations","By Andrew Ross, Michael Hughes, Finale Doshi-Velez. 2017","Published in ArXiv.","Right for the Right Reasons: Training Differentiable Models by Constraining their Explanations","https://api.semanticscholar.org/CorpusID:7053611"
"1778828342-89","https://archive.ics.uci.edu/dataset/53/iris","","Research on the Fusion of Dependent Evidence Based on Rank Correlation Coefficient","By Fengjian Shi, Xiaoyan Su, Hong Qian, Ning Yang, Wenhua Han. 2017","Published in Sensors.","Research on the Fusion of Dependent Evidence Based on Rank Correlation Coefficient","https://api.semanticscholar.org/CorpusID:3466908"
"1778828342-90","https://archive.ics.uci.edu/dataset/53/iris","","Bayesian Cluster Enumeration Criterion for Unsupervised Learning","By Freweyni Teklehaymanot, Michael Muma, Abdelhak Zoubir. 2017","Published in IEEE Transactions on Signal Processing.","Bayesian Cluster Enumeration Criterion for Unsupervised Learning","https://api.semanticscholar.org/CorpusID:52094885"
"1778828342-91","https://archive.ics.uci.edu/dataset/53/iris","","Research on the Fusion of Dependent Evidence Based on Rank Correlation Coefficient","By Fengjian Shi, Xiaoyan Su, Hong Qian, Ning Yang, Wenhua Han. 2017","Published in Sensors.","Research on the Fusion of Dependent Evidence Based on Rank Correlation Coefficient","https://api.semanticscholar.org/CorpusID:3466908"
"1778828342-92","https://archive.ics.uci.edu/dataset/53/iris","","An Improved Oscillating-Error Classifier with Branching","By Kieran Greer. 2017","Published in ArXiv.","An Improved Oscillating-Error Classifier with Branching","https://api.semanticscholar.org/CorpusID:39304754"
"1778828342-93","https://archive.ics.uci.edu/dataset/53/iris","","Fuzzy clustering with the generalized entropy of feature weights","By Kai Li, Yan Gao. 2016","Published in International Journal of Advanced Computer Research.","Fuzzy clustering with the generalized entropy of feature weights","https://api.semanticscholar.org/CorpusID:53648666"
"1778828342-94","https://archive.ics.uci.edu/dataset/53/iris","","A novel bio-inspired algorithm based on plant root growth model for data clustering","By Qi Xiangbo, Zhu Yunlong, Zhang Hao, Zhang Dingyi, Wu Junwei. 2016","Published in 2016 35th Chinese Control Conference (CCC).","A novel bio-inspired algorithm based on plant root growth model for data clustering","https://api.semanticscholar.org/CorpusID:20419280"
"1778828342-95","https://archive.ics.uci.edu/dataset/53/iris","","A simple and efficient SNN and its performance&robustness evaluation method to enable hardware implementation","By Anmol Biswas, Sidharth Prasad, Sandip Lashkare, Udayan Ganguly. 2016","Published in ArXiv.","A simple and efficient SNN and its performance&robustness evaluation method to enable hardware implementation","https://api.semanticscholar.org/CorpusID:17730453"
"1778828342-96","https://archive.ics.uci.edu/dataset/53/iris","","Image and Video Mining through Online Learning","By Andrew Gilbert, Richard Bowden. 2016","Published in ArXiv.","Image and Video Mining through Online Learning","https://api.semanticscholar.org/CorpusID:17098168"
"1778828342-97","https://archive.ics.uci.edu/dataset/53/iris","","The Parallelization of Back Propagation Neural Network in MapReduce and Spark","By Yang Liu, Lixiong Xu, Maozhen Li. 2016","Published in International Journal of Parallel Programming.","The Parallelization of Back Propagation Neural Network in MapReduce and Spark","https://api.semanticscholar.org/CorpusID:16286724"
"1778828342-98","https://archive.ics.uci.edu/dataset/53/iris","","Towards Automation of Knowledge Understanding: An Approach for Probabilistic Generative Classifiers","By Dominik Fisch, Christian Gruhl, Edgar Kalkowski, Bernhard Sick, Seppo Ovaska. 2016","Published in ArXiv.","Towards Automation of Knowledge Understanding: An Approach for Probabilistic Generative Classifiers","https://api.semanticscholar.org/CorpusID:9001771"
"1778828342-99","https://archive.ics.uci.edu/dataset/53/iris","","Application of Fuzzy Rule Base Design Method","By Peter Grabusts. 2016","Published in Gate to Computer Science and Research.","Application of Fuzzy Rule Base Design Method","https://api.semanticscholar.org/CorpusID:63465544"
"1778828342-100","https://archive.ics.uci.edu/dataset/53/iris","","Data Centroid Based Multi-Level Fuzzy Min-Max Neural Network","By Shraddha Deshmukh, Sagar Gandhi, Pratap Sanap, Vivek Kulkarni. 2016","Published in ArXiv.","Data Centroid Based Multi-Level Fuzzy Min-Max Neural Network","https://api.semanticscholar.org/CorpusID:16139673"
"1778828342-101","https://archive.ics.uci.edu/dataset/53/iris","","The Parallelization of Back Propagation Neural Network in MapReduce and Spark","By Yang Liu, Lixiong Xu, Maozhen Li. 2016","Published in International Journal of Parallel Programming.","The Parallelization of Back Propagation Neural Network in MapReduce and Spark","https://api.semanticscholar.org/CorpusID:16286724"
"1778828342-102","https://archive.ics.uci.edu/dataset/53/iris","","Adaptive Data Communication Interface: A User-Centric Visual Data Interpretation Framework","By Grazziela Figueredo, Christian Wagner, Jonathan Garibaldi, Uwe Aickelin. 2016","Published in ArXiv.","Adaptive Data Communication Interface: A User-Centric Visual Data Interpretation Framework","https://api.semanticscholar.org/CorpusID:16359056"
"1778828342-103","https://archive.ics.uci.edu/dataset/53/iris","","An Optimized K-Harmonic Means Algorithm Combined with Modified Particle Swarm Optimization and Cuckoo Search Algorithm","By Asgarali Bouyer. 2016","Published in Foundations of Computing and Decision Sciences.","An Optimized K-Harmonic Means Algorithm Combined with Modified Particle Swarm Optimization and Cuckoo Search Algorithm","https://api.semanticscholar.org/CorpusID:64027404"
"1778828342-104","https://archive.ics.uci.edu/dataset/53/iris","","Quantum perceptron over a field and neural network architecture selection in a quantum computer","By Adenilton Silva, Teresa Ludermir, Wilson Oliveira. 2016","Published in ArXiv.","Quantum perceptron over a field and neural network architecture selection in a quantum computer","https://api.semanticscholar.org/CorpusID:15381014"
"1778828342-105","https://archive.ics.uci.edu/dataset/53/iris","","Which, When, and How: Hierarchical Clustering with Human-Machine Cooperation","By Huanyang Zheng, Jie Wu. 2016","Published in Algorithms.","Which, When, and How: Hierarchical Clustering with Human-Machine Cooperation","https://api.semanticscholar.org/CorpusID:3388493"
"1778828342-106","https://archive.ics.uci.edu/dataset/53/iris","","Quantum perceptron over a field and neural network architecture selection in a quantum computer","By Adenilton Silva, Teresa Ludermir, Wilson Oliveira. 2016","Published in ArXiv.","Quantum perceptron over a field and neural network architecture selection in a quantum computer","https://api.semanticscholar.org/CorpusID:15381014"
"1778828342-107","https://archive.ics.uci.edu/dataset/53/iris","","An Optimized K-Harmonic Means Algorithm Combined with Modified Particle Swarm Optimization and Cuckoo Search Algorithm","By Asgarali Bouyer. 2016","Published in Foundations of Computing and Decision Sciences.","An Optimized K-Harmonic Means Algorithm Combined with Modified Particle Swarm Optimization and Cuckoo Search Algorithm","https://api.semanticscholar.org/CorpusID:64027404"
"1778828342-108","https://archive.ics.uci.edu/dataset/53/iris","","Adaptive Data Communication Interface: A User-Centric Visual Data Interpretation Framework","By Grazziela Figueredo, Christian Wagner, Jonathan Garibaldi, Uwe Aickelin. 2016","Published in ArXiv.","Adaptive Data Communication Interface: A User-Centric Visual Data Interpretation Framework","https://api.semanticscholar.org/CorpusID:16359056"
"1778828342-109","https://archive.ics.uci.edu/dataset/53/iris","","Which, When, and How: Hierarchical Clustering with Human-Machine Cooperation","By Huanyang Zheng, Jie Wu. 2016","Published in Algorithms.","Which, When, and How: Hierarchical Clustering with Human-Machine Cooperation","https://api.semanticscholar.org/CorpusID:3388493"
"1778828342-110","https://archive.ics.uci.edu/dataset/53/iris","","Towards Expressive Modular Rule Induction for Numerical Attributes","By Manal Almutairi, Frederic Stahl, Mathew Jennings, Thien Le, Max Bramer. 2016","Published in SGAI Conf..","Towards Expressive Modular Rule Induction for Numerical Attributes","https://api.semanticscholar.org/CorpusID:29371781"
"1778828342-111","https://archive.ics.uci.edu/dataset/53/iris","","Hierarchical Gaussian Mixture Model with Objects Attached to Terminal and Non-terminal Dendrogram Nodes","By Lukasz Olech, Mariusz Paradowski. 2016","Published in Proceedings of the CORES 2015 conf., pp. 191-201. Springer International Publishing, Cham (2016).","Hierarchical Gaussian Mixture Model with Objects Attached to Terminal and Non-terminal Dendrogram Nodes","https://api.semanticscholar.org/CorpusID:14361714"
"1778828342-112","https://archive.ics.uci.edu/dataset/53/iris","","Towards Expressive Modular Rule Induction for Numerical Attributes","By Manal Almutairi, Frederic Stahl, Mathew Jennings, Thien Le, Max Bramer. 2016","Published in SGAI Conf..","Towards Expressive Modular Rule Induction for Numerical Attributes","https://api.semanticscholar.org/CorpusID:29371781"
"1778828342-113","https://archive.ics.uci.edu/dataset/53/iris","","Interactive Bayesian Hierarchical Clustering","By Sharad Vikram, Sanjoy Dasgupta. 2016","Published in ArXiv.","Interactive Bayesian Hierarchical Clustering","https://api.semanticscholar.org/CorpusID:2094052"
"1778828342-114","https://archive.ics.uci.edu/dataset/53/iris","","Partitioning Clustering Based on Support Vector Ranking","By Qing Peng, Yan Wang, Ge Ou, Yuan Tian, Lan Huang, Wei Pang. 2016","Published in ADMA.","Partitioning Clustering Based on Support Vector Ranking","https://api.semanticscholar.org/CorpusID:19925212"
"1778828342-115","https://archive.ics.uci.edu/dataset/53/iris","","Data Filtering for Cluster Analysis by $ell_0$-Norm Regularization","By Andrea Cristofari. 2016","Published in Optimization Letters.","Data Filtering for Cluster Analysis by $ell_0$-Norm Regularization","https://api.semanticscholar.org/CorpusID:40210197"
"1778828342-116","https://archive.ics.uci.edu/dataset/53/iris","","Robust Decentralized Low-Rank Matrix Decomposition","By István Hegedűs, Árpád Berta, Levente Kocsis, András Benczúr, Márk Jelasity. 2016","Published in TIST.","Robust Decentralized Low-Rank Matrix Decomposition","https://api.semanticscholar.org/CorpusID:18099117"
"1778828342-117","https://archive.ics.uci.edu/dataset/53/iris","","Robust K-Median and K-Means Clustering Algorithms for Incomplete Data","By Jinhua Li, Shiji Song, Yuli Zhang, Zhen Zhou. 2016","Published in Mathematical Problems in Engineering.","Robust K-Median and K-Means Clustering Algorithms for Incomplete Data","https://api.semanticscholar.org/CorpusID:56025076"
"1778828342-118","https://archive.ics.uci.edu/dataset/53/iris","","System identifications by SIRMs models with linear transformation of input variables","By Hirofumi Miyajima, Noritaka Shigei, Hiromi Miyajima. 2016","Published in Artif. Intell. Research.","System identifications by SIRMs models with linear transformation of input variables","https://api.semanticscholar.org/CorpusID:45318048"
"1778828342-119","https://archive.ics.uci.edu/dataset/53/iris","","$ell_p$-Box ADMM: A Versatile Framework for Integer Programming","By Baoyuan Wu, Bernard Ghanem. 2016","Published in ArXiv.","$ell_p$-Box ADMM: A Versatile Framework for Integer Programming","https://api.semanticscholar.org/CorpusID:9372028"
"1778828342-120","https://archive.ics.uci.edu/dataset/53/iris","","The Univariate Flagging Algorithm (UFA): a Fully-Automated Approach for Identifying Optimal Thresholds in Data","By Mallory Sheth, Roy Welsch, Natasha Markuzon. 2016","Published in ArXiv.","The Univariate Flagging Algorithm (UFA): a Fully-Automated Approach for Identifying Optimal Thresholds in Data","https://api.semanticscholar.org/CorpusID:8162989"
"1778828342-121","https://archive.ics.uci.edu/dataset/53/iris","","The Univariate Flagging Algorithm (UFA): a Fully-Automated Approach for Identifying Optimal Thresholds in Data","By Mallory Sheth, Roy Welsch, Natasha Markuzon. 2016","Published in ArXiv.","The Univariate Flagging Algorithm (UFA): a Fully-Automated Approach for Identifying Optimal Thresholds in Data","https://api.semanticscholar.org/CorpusID:8162989"
"1778828342-122","https://archive.ics.uci.edu/dataset/53/iris","","$ell_p$-Box ADMM: A Versatile Framework for Integer Programming","By Baoyuan Wu, Bernard Ghanem. 2016","Published in ArXiv.","$ell_p$-Box ADMM: A Versatile Framework for Integer Programming","https://api.semanticscholar.org/CorpusID:9372028"
"1778828342-123","https://archive.ics.uci.edu/dataset/53/iris","","Kernelized Sparse Self-Representation for Clustering and Recommendation","By Xiao Bian, Feng Li, Xia Ning. 2016","Published in SDM.","Kernelized Sparse Self-Representation for Clustering and Recommendation","https://api.semanticscholar.org/CorpusID:20726158"
"1778828342-124","https://archive.ics.uci.edu/dataset/53/iris","","CGC: A Flexible and Robust Approach to Integrating Co-Regularized Multi-Domain Graph for Clustering","By Wei Cheng, Zhishan Guo, Xiang Zhang, Wei Wang. 2016","Published in TKDD.","CGC: A Flexible and Robust Approach to Integrating Co-Regularized Multi-Domain Graph for Clustering","https://api.semanticscholar.org/CorpusID:14188626"
"1778828342-125","https://archive.ics.uci.edu/dataset/53/iris","","Generic ontology of datatypes","By Pance Panov, Larisa Soldatova, Saso Dzeroski. 2016","Published in Inf. Sci..","Generic ontology of datatypes","https://api.semanticscholar.org/CorpusID:892497"
"1778828342-126","https://archive.ics.uci.edu/dataset/53/iris","","Clustering with Confidence: Finding Clusters with Statistical Guarantees","By Andreas Henelius, Kai Puolamaki, Henrik Bostrom, Panagiotis Papapetrou. 2016","Published in ArXiv.","Clustering with Confidence: Finding Clusters with Statistical Guarantees","https://api.semanticscholar.org/CorpusID:8742536"
"1778828342-127","https://archive.ics.uci.edu/dataset/53/iris","","Deviant Learning Algorithm: Learning Sparse Mismatch Representations through Time and Space","By Emmanuel Osegi, Vincent Anireh. 2016","Published in ArXiv.","Deviant Learning Algorithm: Learning Sparse Mismatch Representations through Time and Space","https://api.semanticscholar.org/CorpusID:7705742"
"1778828342-128","https://archive.ics.uci.edu/dataset/53/iris","","FuGePSD: Fuzzy Genetic Programming-based algorithm for Subgroup Discovery","By Cristóbal Carmona, Pedro González, María Jesús. 2015","Published in IFSA-EUSFLAT.","FuGePSD: Fuzzy Genetic Programming-based algorithm for Subgroup Discovery","https://api.semanticscholar.org/CorpusID:18642289"
"1778828342-129","https://archive.ics.uci.edu/dataset/53/iris","","A new validity index for crisp clusters","By Artur Starczewski. 2015","Published in Pattern Analysis and Applications.","A new validity index for crisp clusters","https://api.semanticscholar.org/CorpusID:2469770"
"1778828342-130","https://archive.ics.uci.edu/dataset/53/iris","","Formalization of Human Categorization Process Using Interpolative Boolean Algebra","By Vladimir Dobrić, Darko Kovačević, Bratislav Petrovic, Dragan Radojevic, Pavle Milošević. 2015","Published in Mathematical Problems in Engineering.","Formalization of Human Categorization Process Using Interpolative Boolean Algebra","https://api.semanticscholar.org/CorpusID:54518963"
"1778828342-131","https://archive.ics.uci.edu/dataset/53/iris","","An Efficient Optimization Method for Solving Unsupervised Data Classification Problems","By Parvaneh Shabanzadeh, Rubiyah Yusof. 2015","Published in Computational and mathematical methods in medicine.","An Efficient Optimization Method for Solving Unsupervised Data Classification Problems","https://api.semanticscholar.org/CorpusID:17548129"
"1778828342-132","https://archive.ics.uci.edu/dataset/53/iris","","Formalization of Human Categorization Process Using Interpolative Boolean Algebra","By Vladimir Dobrić, Darko Kovačević, Bratislav Petrovic, Dragan Radojevic, Pavle Milošević. 2015","Published in Mathematical Problems in Engineering.","Formalization of Human Categorization Process Using Interpolative Boolean Algebra","https://api.semanticscholar.org/CorpusID:54518963"
"1778828342-133","https://archive.ics.uci.edu/dataset/53/iris","","A new validity index for crisp clusters","By Artur Starczewski. 2015","Published in Pattern Analysis and Applications.","A new validity index for crisp clusters","https://api.semanticscholar.org/CorpusID:2469770"
"1778828342-134","https://archive.ics.uci.edu/dataset/53/iris","","FuGePSD: Fuzzy Genetic Programming-based algorithm for Subgroup Discovery","By Cristóbal Carmona, Pedro González, María Jesús. 2015","Published in IFSA-EUSFLAT.","FuGePSD: Fuzzy Genetic Programming-based algorithm for Subgroup Discovery","https://api.semanticscholar.org/CorpusID:18642289"
"1778828342-135","https://archive.ics.uci.edu/dataset/53/iris","","A New Oscillating-Error Technique for Classifiers","By Kieran Greer. 2015","Published in Cogent Engineering, 4:1, 2017.","A New Oscillating-Error Technique for Classifiers","https://api.semanticscholar.org/CorpusID:1295159"
"1778828342-136","https://archive.ics.uci.edu/dataset/53/iris","","A Hybrid Approach for Data Clustering using Expectation-Maximization and Parameter Adaptive Harmony Search Algorithm","By Vijay Kumar, Jitender Chhabra, Dinesh Kumar. 2015","Published in March 29-30, 2015 Singapore.","A Hybrid Approach for Data Clustering using Expectation-Maximization and Parameter Adaptive Harmony Search Algorithm","https://api.semanticscholar.org/CorpusID:14655298"
"1778828342-137","https://archive.ics.uci.edu/dataset/53/iris","","A New Oscillating-Error Technique for Classifiers","By Kieran Greer. 2015","Published in Cogent Engineering, 4:1, 2017.","A New Oscillating-Error Technique for Classifiers","https://api.semanticscholar.org/CorpusID:1295159"
"1778828342-138","https://archive.ics.uci.edu/dataset/53/iris","","Ontology-Based Classification System Development Methodology","By Peter Grabusts, Arkady Borisov, Ludmila Aleksejeva. 2015","Published in","Ontology-Based Classification System Development Methodology","https://api.semanticscholar.org/CorpusID:199487805"
"1778828342-139","https://archive.ics.uci.edu/dataset/53/iris","","A new Initial Centroid finding Method based on Dissimilarity Tree for K-means Algorithm","By Abhishek Kumar, Suresh Gupta. 2015","Published in ArXiv.","A new Initial Centroid finding Method based on Dissimilarity Tree for K-means Algorithm","https://api.semanticscholar.org/CorpusID:1052460"
"1778828342-140","https://archive.ics.uci.edu/dataset/53/iris","","Normalization based K means Clustering Algorithm","By Deepali Virmani, Shweta Taneja, Geetika Malhotra. 2015","Published in ArXiv.","Normalization based K means Clustering Algorithm","https://api.semanticscholar.org/CorpusID:473748"
"1778828342-141","https://archive.ics.uci.edu/dataset/53/iris","","A new Initial Centroid finding Method based on Dissimilarity Tree for K-means Algorithm","By Abhishek Kumar, Suresh Gupta. 2015","Published in ArXiv.","A new Initial Centroid finding Method based on Dissimilarity Tree for K-means Algorithm","https://api.semanticscholar.org/CorpusID:1052460"
"1778828342-142","https://archive.ics.uci.edu/dataset/53/iris","","Fuzzy Clustering Using the Convex Hull as Geometrical Model","By Luca Liparulo, Andrea Proietti, Massimo Panella. 2015","Published in Adv. Fuzzy Systems.","Fuzzy Clustering Using the Convex Hull as Geometrical Model","https://api.semanticscholar.org/CorpusID:29454126"
"1778828342-143","https://archive.ics.uci.edu/dataset/53/iris","","FuGePSD: Fuzzy Genetic Programming-based algorithm for Subgroup Discovery","By Cristóbal Carmona, Pedro González, María Jesús. 2015","Published in IFSA-EUSFLAT.","FuGePSD: Fuzzy Genetic Programming-based algorithm for Subgroup Discovery","https://api.semanticscholar.org/CorpusID:18642289"
"1778828342-144","https://archive.ics.uci.edu/dataset/53/iris","","Designing Artificial Neural Networks Using Particle Swarm Optimization Algorithms","By Beatriz Garro, Roberto Vázquez. 2015","Published in Computational intelligence and neuroscience.","Designing Artificial Neural Networks Using Particle Swarm Optimization Algorithms","https://api.semanticscholar.org/CorpusID:14261256"
"1778828342-145","https://archive.ics.uci.edu/dataset/53/iris","","The Responsibility Weighted Mahalanobis Kernel for Semi-Supervised Training of Support Vector Machines for Classification","By Tobias Reitmaier, Bernhard Sick. 2015","Published in ArXiv.","The Responsibility Weighted Mahalanobis Kernel for Semi-Supervised Training of Support Vector Machines for Classification","https://api.semanticscholar.org/CorpusID:1369063"
"1778828342-146","https://archive.ics.uci.edu/dataset/53/iris","","Consensus Clustering Using kNN Mode Seeking","By Jonas Myhre, Karl Mikalsen, Sigurd Løkse, Robert Jenssen. 2015","Published in SCIA.","Consensus Clustering Using kNN Mode Seeking","https://api.semanticscholar.org/CorpusID:20016218"
"1778828342-147","https://archive.ics.uci.edu/dataset/53/iris","","The Responsibility Weighted Mahalanobis Kernel for Semi-Supervised Training of Support Vector Machines for Classification","By Tobias Reitmaier, Bernhard Sick. 2015","Published in ArXiv.","The Responsibility Weighted Mahalanobis Kernel for Semi-Supervised Training of Support Vector Machines for Classification","https://api.semanticscholar.org/CorpusID:1369063"
"1778828342-148","https://archive.ics.uci.edu/dataset/53/iris","","Fuzzy C-means++: Fuzzy C-means with effective seeding initialization","By Adrian Stetco, Xiao-Jun Zeng, John Keane. 2015","Published in Expert Syst. Appl..","Fuzzy C-means++: Fuzzy C-means with effective seeding initialization","https://api.semanticscholar.org/CorpusID:19206984"
"1778828342-149","https://archive.ics.uci.edu/dataset/53/iris","","MATRICIAL REPRESENTATION OF INDIVIDUALS IN CONTINUOUS GENETIC ALGORITHMS CAN IMPROVE THE EFFICIENCE IN RADIAL BASIS FUNCTIONS NEURAL NETWORKS TRAINING","By J. Mota, Paulo Siqueira, L. Souza. 2015","Published in International Journal of Pure and Apllied Mathematics.","MATRICIAL REPRESENTATION OF INDIVIDUALS IN CONTINUOUS GENETIC ALGORITHMS CAN IMPROVE THE EFFICIENCE IN RADIAL BASIS FUNCTIONS NEURAL NETWORKS TRAINING","https://api.semanticscholar.org/CorpusID:54708750"
"1778828342-150","https://archive.ics.uci.edu/dataset/53/iris","","Convalescing Cluster Configuration Using a Superlative Framework","By R. Sabitha, S. Karthik. 2015","Published in TheScientificWorldJournal.","Convalescing Cluster Configuration Using a Superlative Framework","https://api.semanticscholar.org/CorpusID:14450105"
"1778828342-151","https://archive.ics.uci.edu/dataset/53/iris","","The Responsibility Weighted Mahalanobis Kernel for Semi-Supervised Training of Support Vector Machines for Classification","By Tobias Reitmaier, Bernhard Sick. 2015","Published in ArXiv.","The Responsibility Weighted Mahalanobis Kernel for Semi-Supervised Training of Support Vector Machines for Classification","https://api.semanticscholar.org/CorpusID:1369063"
"1778828342-152","https://archive.ics.uci.edu/dataset/53/iris","","Consensus Clustering Using kNN Mode Seeking","By Jonas Myhre, Karl Mikalsen, Sigurd Løkse, Robert Jenssen. 2015","Published in SCIA.","Consensus Clustering Using kNN Mode Seeking","https://api.semanticscholar.org/CorpusID:20016218"
"1778828342-153","https://archive.ics.uci.edu/dataset/53/iris","","Pattern Recognition using the TTOCONROT","By César Astudillo, B. Oommen. 2015","Published in IEA/AIE.","Pattern Recognition using the TTOCONROT","https://api.semanticscholar.org/CorpusID:13222486"
"1778828342-154","https://archive.ics.uci.edu/dataset/53/iris","","Training Spiking Neural Models Using Artificial Bee Colony","By Roberto Vazquez, Beatriz Garro. 2015","Published in Computational intelligence and neuroscience.","Training Spiking Neural Models Using Artificial Bee Colony","https://api.semanticscholar.org/CorpusID:1531223"
"1778828342-155","https://archive.ics.uci.edu/dataset/53/iris","","The Mondrian Process for Machine Learning","By Matej Balog, Yee Teh. 2015","Published in ArXiv.","The Mondrian Process for Machine Learning","https://api.semanticscholar.org/CorpusID:14970651"
"1778828342-156","https://archive.ics.uci.edu/dataset/53/iris","","The Mondrian Process for Machine Learning","By Matej Balog, Yee Teh. 2015","Published in ArXiv.","The Mondrian Process for Machine Learning","https://api.semanticscholar.org/CorpusID:14970651"
"1778828342-157","https://archive.ics.uci.edu/dataset/53/iris","","Training Spiking Neural Models Using Artificial Bee Colony","By Roberto Vazquez, Beatriz Garro. 2015","Published in Computational intelligence and neuroscience.","Training Spiking Neural Models Using Artificial Bee Colony","https://api.semanticscholar.org/CorpusID:1531223"
"1778828342-158","https://archive.ics.uci.edu/dataset/53/iris","","Managing your Private and Public Data: Bringing down Inference Attacks against your Privacy","By Salman Salamatian, Amy Zhang, Flavio Calmon, Sandilya Bhamidipati, Nadia Fawaz, Branislav Kveton, Pedro Oliveira, Nina Taft. 2014","Published in ArXiv.","Managing your Private and Public Data: Bringing down Inference Attacks against your Privacy","https://api.semanticscholar.org/CorpusID:765881"
"1778828342-159","https://archive.ics.uci.edu/dataset/53/iris","","Further heuristics for $k$-means: The merge-and-split heuristic and the $(k,l)$-means","By Frank Nielsen, Richard Nock. 2014","Published in ArXiv.","Further heuristics for $k$-means: The merge-and-split heuristic and the $(k,l)$-means","https://api.semanticscholar.org/CorpusID:12696860"
"1778828342-160","https://archive.ics.uci.edu/dataset/53/iris","","Comparison and Weighted Summation Type of Fuzzy Cluster Validity Indices","By Kaile Zhou, Shuai Ding, Chao Fu, Shanlin Yang. 2014","Published in International Journal of Computers Communications & Control.","Comparison and Weighted Summation Type of Fuzzy Cluster Validity Indices","https://api.semanticscholar.org/CorpusID:56373150"
"1778828342-161","https://archive.ics.uci.edu/dataset/53/iris","","IOG - An Improved Approach to Find Optimal Grid Size Using Grid Clustering Algorithm","By Monali Parikh. 2014","Published in IOSR Journal of Computer Engineering.","IOG - An Improved Approach to Find Optimal Grid Size Using Grid Clustering Algorithm","https://api.semanticscholar.org/CorpusID:7120164"
"1778828342-162","https://archive.ics.uci.edu/dataset/53/iris","","Comparison and Weighted Summation Type of Fuzzy Cluster Validity Indices","By Kaile Zhou, Shuai Ding, Chao Fu, Shanlin Yang. 2014","Published in International Journal of Computers Communications & Control.","Comparison and Weighted Summation Type of Fuzzy Cluster Validity Indices","https://api.semanticscholar.org/CorpusID:56373150"
"1778828342-163","https://archive.ics.uci.edu/dataset/53/iris","","Gaussian Processes Autoencoder for Dimensionality Reduction","By Xinwei Jiang, Junbin Gao, Xia Hong, Zhihua Cai. 2014","Published in PAKDD.","Gaussian Processes Autoencoder for Dimensionality Reduction","https://api.semanticscholar.org/CorpusID:9715201"
"1778828342-164","https://archive.ics.uci.edu/dataset/53/iris","","The Hidden Convexity of Spectral Clustering","By James Voss, Mikhail Belkin, Luis Rademacher. 2014","Published in ArXiv.","The Hidden Convexity of Spectral Clustering","https://api.semanticscholar.org/CorpusID:11800861"
"1778828342-165","https://archive.ics.uci.edu/dataset/53/iris","","Generalized Framework for Similarity Measure of Time Series","By Hongsheng Yin, Honggang Qi, Jingwen Xu, William Hung, Xiaoyu Song. 2014","Published in Mathematical Problems in Engineering.","Generalized Framework for Similarity Measure of Time Series","https://api.semanticscholar.org/CorpusID:54817777"
"1778828342-166","https://archive.ics.uci.edu/dataset/53/iris","","Generalized Framework for Similarity Measure of Time Series","By Hongsheng Yin, Honggang Qi, Jingwen Xu, William Hung, Xiaoyu Song. 2014","Published in Mathematical Problems in Engineering.","Generalized Framework for Similarity Measure of Time Series","https://api.semanticscholar.org/CorpusID:54817777"
"1778828342-167","https://archive.ics.uci.edu/dataset/53/iris","","The Hidden Convexity of Spectral Clustering","By James Voss, Mikhail Belkin, Luis Rademacher. 2014","Published in ArXiv.","The Hidden Convexity of Spectral Clustering","https://api.semanticscholar.org/CorpusID:11800861"
"1778828342-168","https://archive.ics.uci.edu/dataset/53/iris","","A Bi-clustering Framework for Consensus Problems","By Mariano Tepper, Guillermo Sapiro. 2014","Published in ArXiv.","A Bi-clustering Framework for Consensus Problems","https://api.semanticscholar.org/CorpusID:14309250"
"1778828342-169","https://archive.ics.uci.edu/dataset/53/iris","","Learning ELM network weights using linear discriminant analysis","By Philip Chazal, Jonathan Tapson, Andr'e Schaik. 2014","Published in ArXiv.","Learning ELM network weights using linear discriminant analysis","https://api.semanticscholar.org/CorpusID:7263820"
"1778828342-170","https://archive.ics.uci.edu/dataset/53/iris","","Multivariate f-Divergence Estimation With Confidence","By Kevin Moon, Alfred Hero. 2014","Published in K.R. Moon and A.O. Hero III,""Multivariate f-Divergence Estimation With Confidence,""In Advances in Neural Information Processing Systems, pp. 2420-2428, 2014.","Multivariate f-Divergence Estimation With Confidence","https://api.semanticscholar.org/CorpusID:10487669"
"1778828342-171","https://archive.ics.uci.edu/dataset/53/iris","","A Bi-clustering Framework for Consensus Problems","By Mariano Tepper, Guillermo Sapiro. 2014","Published in ArXiv.","A Bi-clustering Framework for Consensus Problems","https://api.semanticscholar.org/CorpusID:14309250"
