web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778835144-86","https://archive.ics.uci.edu/dataset/34/diabetes","","Learning hybrid Bayesian networks using mixtures of truncated exponentials","By Vanessa Romero, Rafael Rumí, Antonio Salmerón. 2006","Published in Int. J. Approx. Reasoning.","Learning hybrid Bayesian networks using mixtures of truncated exponentials","https://api.semanticscholar.org/CorpusID:19030376"
"1778835144-87","https://archive.ics.uci.edu/dataset/34/diabetes","","Evolving Stochastic Learning Algorithm Based on Tsallis Entropic Index","By Aristoklis Anastasiadis, George Magoulas. 2005","Published in ArXiv.","Evolving Stochastic Learning Algorithm Based on Tsallis Entropic Index","https://api.semanticscholar.org/CorpusID:12030456"
"1778835144-88","https://archive.ics.uci.edu/dataset/34/diabetes","","Severe class imbalance: Why better algorithms aren’t the answer","By Chris Drummond, Robert Holte. 2005","Published in Proceedings of the 16th European Conference of Machine Learning.","Severe class imbalance: Why better algorithms aren’t the answer","https://api.semanticscholar.org/CorpusID:779541"
"1778835144-89","https://archive.ics.uci.edu/dataset/34/diabetes","","Inducing Safer Oblique Trees without Costs","By Sunil Vadera. 2005","Published in Expert Systems.","Inducing Safer Oblique Trees without Costs","https://api.semanticscholar.org/CorpusID:6468377"
"1778835144-90","https://archive.ics.uci.edu/dataset/34/diabetes","","Sign-based learning schemes for pattern classification","By Aristoklis Anastasiadis, George Magoulas, Michael Vrahatis. 2005","Published in Pattern Recognition Letters.","Sign-based learning schemes for pattern classification","https://api.semanticscholar.org/CorpusID:1423301"
"1778835144-91","https://archive.ics.uci.edu/dataset/34/diabetes","","Feature influence for evolutionary learning","By Raúl Giráldez, Jesús Aguilar--Ruiz. 2005","Published in GECCO '05.","Feature influence for evolutionary learning","https://api.semanticscholar.org/CorpusID:1434844"
"1778835144-92","https://archive.ics.uci.edu/dataset/34/diabetes","","A New Smooth Support Vector Machine and Its Applications in Diabetes Disease Diagnosis","By Ming-guang Zhang, Zhan-ming Li, Wen-hui Li. 2005","Published in ICTAI.","A New Smooth Support Vector Machine and Its Applications in Diabetes Disease Diagnosis","https://api.semanticscholar.org/CorpusID:10379035"
"1778835144-93","https://archive.ics.uci.edu/dataset/34/diabetes","","Evolutionary Optimization of Least-Squares Support Vector Machines","By Stefan Lessmann, Robert Stahlbock, Sven Crone. 2005","Published in IC-AI.","Evolutionary Optimization of Least-Squares Support Vector Machines","https://api.semanticscholar.org/CorpusID:10836915"
"1778835144-94","https://archive.ics.uci.edu/dataset/34/diabetes","","Sensitivity Analysis of the Result in Binary Decision Trees","By Isabelle Alvarez. 2004","Published in ECML.","Sensitivity Analysis of the Result in Binary Decision Trees","https://api.semanticscholar.org/CorpusID:17571741"
"1778835144-95","https://archive.ics.uci.edu/dataset/34/diabetes","","Using Consensus Ensembles to Identify Suspect Data","By David Clark. 2004","Published in KES.","Using Consensus Ensembles to Identify Suspect Data","https://api.semanticscholar.org/CorpusID:494417"
"1778835144-96","https://archive.ics.uci.edu/dataset/34/diabetes","","A Variable Metric Probabilistic k-Nearest-Neighbours Classifier","By Richard Everson, Jonathan Fieldsend. 2004","Published in IDEAL.","A Variable Metric Probabilistic k-Nearest-Neighbours Classifier","https://api.semanticscholar.org/CorpusID:12007757"
"1778835144-97","https://archive.ics.uci.edu/dataset/34/diabetes","","Bayesian Framework for Least-Squares Support Vector Machine Classifiers, Gaussian Processes, and Kernel Fisher Discriminant Analysis","By T. Gestel, J. Suykens, G. Lanckriet, A. Lambrechts, B. Moor, J. Vandewalle. 2002","Published in Neural Computation.","Bayesian Framework for Least-Squares Support Vector Machine Classifiers, Gaussian Processes, and Kernel Fisher Discriminant Analysis","https://api.semanticscholar.org/CorpusID:12003790"
"1778835144-98","https://archive.ics.uci.edu/dataset/34/diabetes","","Adjusting the Outputs of a Classifier to New a Priori Probabilities: A Simple Procedure","By Marco Saerens, Patrice Latinne, Christine Decaestecker. 2002","Published in Neural Computation.","Adjusting the Outputs of a Classifier to New a Priori Probabilities: A Simple Procedure","https://api.semanticscholar.org/CorpusID:18254013"
"1778835144-99","https://archive.ics.uci.edu/dataset/34/diabetes","","Data mining criteria for tree-based regression and classification","By Andreas Buja, Yung-Seop Lee. 2001","Published in KDD '01.","Data mining criteria for tree-based regression and classification","https://api.semanticscholar.org/CorpusID:7319327"
"1778835144-100","https://archive.ics.uci.edu/dataset/34/diabetes","","Visual Comparison of Datasets using Mixture Decompositions","By Alan Gous, Andreas Buja. 1999","Published in Journal of Computational and Graphical Statistics.","Visual Comparison of Datasets using Mixture Decompositions","https://api.semanticscholar.org/CorpusID:2434977"
"1778835144-101","https://archive.ics.uci.edu/dataset/34/diabetes","","A Fuzzy Beam-Search Rule Induction Algorithm","By Christina Fertig, Alex Freitas, Lúcia Arruda, Celso Kaestner. 1999","Published in Principles of Data Mining and Knowledge Discovery (Proc. 3rd European Conf. - PKDD-99). Lecture Notes in Artificial Intelligence 1704.","A Fuzzy Beam-Search Rule Induction Algorithm","https://api.semanticscholar.org/CorpusID:2980490"
"1778835144-102","https://archive.ics.uci.edu/dataset/34/diabetes","","Direct Learning to Rank and Rerank 1","By Cynthia Rudin.","Published in","Direct Learning to Rank and Rerank 1","https://api.semanticscholar.org/CorpusID:55462138"
